fault,run_id,occupancy_ratio,pair_entropy,mean_run_length,dominant_pair,dominant_pair_frequency,unique_pair_count
F01,42,0.42857142857142855,1.0789922078775833,1.4,XMEAS10-XMEAS11,0.42857142857142855,3
F01,43,0.5714285714285714,0.9556998911125343,2.3333333333333335,XMEAS7-XMEAS11,0.5714285714285714,3
F01,44,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,45,0.2857142857142857,1.351783994289646,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,4
F01,46,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,47,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,48,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,49,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,50,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,51,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,52,0.2857142857142857,1.5498260458782016,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,53,0.42857142857142855,1.277034259466139,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,54,0.5714285714285714,0.9556998911125343,1.75,XMEAS7-XMEAS11,0.5714285714285714,3
F01,55,0.2857142857142857,1.351783994289646,1.4,XMEAS7-XMEAS11,0.2857142857142857,4
F01,56,0.2857142857142857,1.549826045878202,1.0,XMEAS8-XMEAS10,0.2857142857142857,5
F01,57,0.5714285714285714,0.9556998911125343,1.75,XMEAS8-XMEAS9,0.5714285714285714,3
F01,58,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,59,0.2857142857142857,1.351783994289646,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,4
F01,60,0.2857142857142857,1.5498260458782016,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,61,0.2857142857142857,1.351783994289646,1.75,XMEAS7-XMEAS11,0.2857142857142857,4
F01,62,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,63,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,64,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,65,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,66,0.5714285714285714,0.9556998911125343,2.3333333333333335,XMEAS7-XMEAS11,0.5714285714285714,3
F01,67,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,68,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,69,0.2857142857142857,1.5498260458782018,1.0,XMEAS10-XMEAS11,0.2857142857142857,5
F01,70,0.2857142857142857,1.5498260458782016,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,71,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,72,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,73,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,74,0.2857142857142857,1.351783994289646,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,4
F01,75,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,76,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,77,0.42857142857142855,1.2770342594661392,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,78,0.42857142857142855,1.0789922078775833,1.4,XMEAS7-XMEAS11,0.42857142857142855,3
F01,79,0.5714285714285714,1.1537419427010902,1.4,XMEAS7-XMEAS11,0.5714285714285714,4
F01,80,0.5714285714285714,0.9556998911125343,2.3333333333333335,XMEAS7-XMEAS11,0.5714285714285714,3
F01,81,0.5714285714285714,0.9556998911125343,2.3333333333333335,XMEAS7-XMEAS11,0.5714285714285714,3
F01,82,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,83,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,84,0.2857142857142857,1.5498260458782018,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,85,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,86,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,87,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,88,0.5714285714285714,0.9556998911125343,1.4,XMEAS7-XMEAS11,0.5714285714285714,3
F01,89,0.5714285714285714,1.1537419427010902,1.4,XMEAS7-XMEAS11,0.5714285714285714,4
F01,90,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,91,0.2857142857142857,1.351783994289646,1.75,XMEAS7-XMEAS11,0.2857142857142857,4
F01,92,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,93,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,94,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,95,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,96,0.5714285714285714,1.1537419427010902,1.4,XMEAS7-XMEAS11,0.5714285714285714,4
F01,97,0.42857142857142855,1.277034259466139,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,98,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,99,0.42857142857142855,1.277034259466139,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,100,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,101,0.42857142857142855,1.2770342594661392,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,102,0.42857142857142855,1.277034259466139,1.0,XMEAS8-XMEAS10,0.42857142857142855,4
F01,103,0.42857142857142855,1.277034259466139,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,104,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,105,0.42857142857142855,1.2770342594661392,1.4,XMEAS8-XMEAS9,0.42857142857142855,4
F01,106,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,107,0.5714285714285714,0.9556998911125343,1.75,XMEAS7-XMEAS11,0.5714285714285714,3
F01,108,0.42857142857142855,1.277034259466139,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,109,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,110,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,111,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,112,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,113,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,114,0.2857142857142857,1.5498260458782018,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,115,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,116,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,117,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,118,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,119,0.42857142857142855,1.2770342594661392,1.4,XMEAS8-XMEAS10,0.42857142857142855,4
F01,120,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,121,0.2857142857142857,1.7478680974667578,1.0,XMEAS9-XMEAS10,0.2857142857142857,6
F01,122,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,123,0.5714285714285714,1.1537419427010902,1.4,XMEAS7-XMEAS11,0.5714285714285714,4
F01,124,0.2857142857142857,1.351783994289646,1.4,XMEAS7-XMEAS11,0.2857142857142857,4
F01,125,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,126,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,127,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,128,0.42857142857142855,1.0042424730540764,1.75,XMEAS7-XMEAS11,0.42857142857142855,3
F01,129,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS10-XMEAS11,0.42857142857142855,5
F01,130,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,131,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,132,0.2857142857142857,1.5498260458782016,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,133,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,134,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,135,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,136,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,137,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,138,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,139,0.2857142857142857,1.351783994289646,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,4
F01,140,0.2857142857142857,1.5498260458782018,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,141,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,142,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,143,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,144,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,145,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,146,0.42857142857142855,1.2770342594661392,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,147,0.42857142857142855,1.277034259466139,1.75,XMEAS9-XMEAS10,0.42857142857142855,4
F01,148,0.42857142857142855,1.2770342594661392,1.4,XMEAS8-XMEAS9,0.42857142857142855,4
F01,149,0.42857142857142855,1.2770342594661392,1.4,XMEAS10-XMEAS11,0.42857142857142855,4
F01,150,0.5714285714285714,0.9556998911125343,1.75,XMEAS7-XMEAS11,0.5714285714285714,3
F01,151,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,152,0.42857142857142855,1.2770342594661392,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,153,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,154,0.14285714285714285,1.945910149055314,1.0,XMEAS7-XMEAS11,0.14285714285714285,7
F01,155,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,156,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,157,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,158,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,159,0.2857142857142857,1.5498260458782016,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,160,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,161,0.42857142857142855,1.2770342594661392,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,162,0.2857142857142857,1.7478680974667578,1.0,XMEAS7-XMEAS11,0.2857142857142857,6
F01,163,0.2857142857142857,1.5498260458782016,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,164,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,165,0.5714285714285714,0.9556998911125343,1.75,XMEAS7-XMEAS11,0.5714285714285714,3
F01,166,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,167,0.5714285714285714,1.1537419427010902,1.4,XMEAS7-XMEAS11,0.5714285714285714,4
F01,168,0.42857142857142855,1.277034259466139,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,169,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,170,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,171,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS8,0.42857142857142855,4
F01,172,0.42857142857142855,1.277034259466139,1.75,XMEAS7-XMEAS8,0.42857142857142855,4
F01,173,0.42857142857142855,1.277034259466139,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,174,0.42857142857142855,1.2770342594661392,1.4,XMEAS10-XMEAS11,0.42857142857142855,4
F01,175,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,176,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,177,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS9-XMEAS10,0.42857142857142855,5
F01,178,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,179,0.2857142857142857,1.5498260458782016,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,180,0.2857142857142857,1.351783994289646,1.75,XMEAS7-XMEAS11,0.2857142857142857,4
F01,181,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,182,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,183,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS8-XMEAS10,0.2857142857142857,6
F01,184,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,185,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,186,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,187,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,188,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,189,0.42857142857142855,1.0789922078775833,1.4,XMEAS8-XMEAS10,0.42857142857142855,3
F01,190,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,191,0.2857142857142857,1.351783994289646,1.4,XMEAS7-XMEAS11,0.2857142857142857,4
F01,192,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,193,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,194,0.42857142857142855,1.0042424730540764,1.4,XMEAS7-XMEAS11,0.42857142857142855,3
F01,195,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,196,0.42857142857142855,1.0042424730540764,1.75,XMEAS7-XMEAS11,0.42857142857142855,3
F01,197,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,198,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,199,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,200,0.42857142857142855,1.277034259466139,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,201,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,202,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,203,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,204,0.5714285714285714,0.9556998911125343,1.4,XMEAS7-XMEAS11,0.5714285714285714,3
F01,205,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,206,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,207,0.42857142857142855,1.0789922078775833,1.75,XMEAS7-XMEAS11,0.42857142857142855,3
F01,208,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,209,0.2857142857142857,1.5498260458782016,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,210,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,211,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,212,0.42857142857142855,1.2770342594661392,1.75,XMEAS8-XMEAS10,0.42857142857142855,4
F01,213,0.42857142857142855,1.2770342594661392,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,214,0.2857142857142857,1.5498260458782016,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,215,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,216,0.42857142857142855,1.2770342594661392,1.4,XMEAS7-XMEAS11,0.42857142857142855,4
F01,217,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,218,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,219,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,220,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,221,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,222,0.42857142857142855,1.2770342594661392,1.75,XMEAS8-XMEAS9,0.42857142857142855,4
F01,223,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,224,0.5714285714285714,1.1537419427010902,1.4,XMEAS7-XMEAS11,0.5714285714285714,4
F01,225,0.42857142857142855,1.0789922078775833,1.75,XMEAS7-XMEAS11,0.42857142857142855,3
F01,226,0.2857142857142857,1.351783994289646,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,4
F01,227,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,228,0.42857142857142855,1.0789922078775833,1.4,XMEAS7-XMEAS11,0.42857142857142855,3
F01,229,0.42857142857142855,1.475076311054695,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,5
F01,230,0.42857142857142855,1.0789922078775833,1.75,XMEAS7-XMEAS11,0.42857142857142855,3
F01,231,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,232,0.2857142857142857,1.351783994289646,1.4,XMEAS7-XMEAS11,0.2857142857142857,4
F01,233,0.42857142857142855,1.2770342594661392,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,234,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,235,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,236,0.2857142857142857,1.5498260458782016,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,237,0.2857142857142857,1.549826045878202,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,5
F01,238,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,239,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,240,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,241,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,242,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,243,0.5714285714285714,1.1537419427010902,1.75,XMEAS7-XMEAS11,0.5714285714285714,4
F01,244,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,245,0.5714285714285714,1.1537419427010902,1.4,XMEAS7-XMEAS11,0.5714285714285714,4
F01,246,0.42857142857142855,1.0789922078775833,1.4,XMEAS8-XMEAS11,0.42857142857142855,3
F01,247,0.42857142857142855,1.2770342594661392,1.1666666666666667,XMEAS7-XMEAS11,0.42857142857142855,4
F01,248,0.2857142857142857,1.549826045878202,1.4,XMEAS7-XMEAS11,0.2857142857142857,5
F01,249,0.5714285714285714,0.9556998911125343,2.3333333333333335,XMEAS7-XMEAS11,0.5714285714285714,3
F01,250,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,251,0.42857142857142855,1.277034259466139,1.4,XMEAS8-XMEAS10,0.42857142857142855,4
F01,252,0.2857142857142857,1.351783994289646,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,4
F01,253,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,254,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,255,0.2857142857142857,1.7478680974667578,1.1666666666666667,XMEAS7-XMEAS11,0.2857142857142857,6
F01,256,0.42857142857142855,1.0789922078775833,2.3333333333333335,XMEAS8-XMEAS9,0.42857142857142855,3
F01,257,0.42857142857142855,1.475076311054695,1.4,XMEAS7-XMEAS11,0.42857142857142855,5
F01,258,0.42857142857142855,1.277034259466139,1.75,XMEAS7-XMEAS11,0.42857142857142855,4
F01,259,0.5714285714285714,0.9556998911125343,1.75,XMEAS7-XMEAS11,0.5714285714285714,3
F01,260,0.42857142857142855,1.2770342594661392,1.4,XMEAS8-XMEAS9,0.42857142857142855,4
